CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,REPORTING_DISTRICT,DAY_OF_WEEK,POPULATION,PRIMARY_RD,SECONDARY_RD,INTERSECTION,WEATHER_1,STATE_HWY_IND,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,LIGHTING,CONTROL_DEVICE,BICYCLE_ACCIDENT,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,CITY
4812197,2010,2011-08-12,3710,2010-07-04,944,,7,6,SOUTH PACIFIC ST,MARRON ST,Y,A,N,4,0,1,2,A,N,D,G,A,B,H,A,D,Y,,A,1,0,0,1,0,1,OCEANSIDE
5946418,2013,2014-01-23,3710,2013-01-23,1215,,3,6,MINNESOTA,SOUTH COAST HWY,N,B,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
9019064,2019,2020-01-24,3710,2019-10-16,945,,3,6,MINNESOTA AV,SOUTH COAST HWY,N,A,N,4,0,1,2,D,F,D,G,A,A,H,A,D,Y,,-,- ,0,0,1,0,1,OCEANSIDE
6576878,2014,2014-08-14,3710,2014-07-12,1000,,6,6,SOUTH COAST HWY,MINNESOTA AV,N,A,N,4,0,1,1,A,N,H,A,A,A,H,A,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
6870293,2015,2015-04-15,3710,2015-03-22,1700,,7,6,S CLEVELAND ST,LEONARD AV,N,A,N,3,0,1,2,D,F,H,G,A,A,H,A,D,Y,Y,-,- ,0,1,0,0,1,OCEANSIDE
4257592,2009,2010-01-09,3710,2009-05-24,1515,5,7,6,SANTA ANITA ST,CAPISTRANO DR,N,A,N,3,0,1,2,A,N,G,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
6544621,2014,2014-08-13,3710,2014-06-25,1200,,3,6,MISSION AV,PIRATES COVE WY,Y,A,N,3,0,1,2,A,F,D,G,A,A,H,A,A,Y,,-,,0,1,0,0,1,OCEANSIDE
8831894,2019,2019-05-01,3710,2019-02-13,1635,6,3,6,MISSION AV,PIRATES COVE WY,Y,C,N,3,0,1,2,A,N,G,G,A,B,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
9027566,2019,2020-03-17,3710,2019-09-17,1453,,2,6,PACIFIC ST,FORSTER ST,N,A,N,2,0,1,2,A,N,H,G,A,A,H,A,D,Y,,D,22,1,0,0,0,1,OCEANSIDE
8969450,2019,2019-11-18,3710,2019-09-19,1744,,4,6,PIRATES COVE WY,MISSION AV,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
9160786,2020,2021-01-20,3710,2020-09-12,1346,,6,6,WISCONSIN AV,SOUTH COAST HWY,N,A,N,3,0,1,2,A,F,D,B,A,A,H,A,A,Y,,A,1,0,1,0,0,1,OCEANSIDE
8706031,2018,2018-10-26,3710,2018-08-15,35,8,3,6,SOUTH PACIFIC ST,OCEANSIDE BL,N,A,N,3,0,1,2,A,F,H,G,A,A,H,C,D,Y,,A,1,0,1,0,0,1,OCEANSIDE
8137005,2016,2016-10-10,3710,2016-09-19,1430,,1,6,MISSOURI AV,CLEMENTINE ST,Y,A,N,3,0,1,1,A,N,E,I,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
9108976,2020,2020-10-29,3710,2020-05-23,1601,,6,6,MISSOURI AV,S CLEMENTINE ST,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
5741036,2012,2013-11-06,3710,2012-07-18,1000,,3,6,WEITZEL ST,CENTER ST,N,A,N,4,0,1,2,A,N,G,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
9054720,2019,2020-03-10,3710,2019-10-12,1621,,6,6,OCEANSIDE BL,SOUTH PACIFIC ST,N,A,N,3,0,1,1,A,N,E,I,A,A,H,A,D,Y,Y,L,4,0,1,0,0,1,OCEANSIDE
6640576,2014,2014-10-29,3710,2014-09-21,1500,,7,6,SOUTH PACIFIC ST,OCEANSIDE BL,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,A,Y,,A,1,0,0,1,0,1,OCEANSIDE
8752180,2018,2018-12-12,3710,2018-10-05,1712,8,5,6,S TREMONT ST,WEST ST,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
8504129,2017,2018-06-08,3710,2017-11-18,1925,8,6,6,SOUTH COAST HWY,LEONARD AV,Y,A,N,3,0,1,2,D,F,H,G,A,A,H,C,D,Y,,-,- ,0,1,0,0,1,OCEANSIDE
8088941,2016,2016-09-15,3710,2016-07-29,1510,,5,6,SOUTH PACIFIC ST,OCEANSIDE BL,N,A,N,4,0,1,2,A,N,B,E,A,A,H,A,B,Y,,A,1,0,0,1,0,1,OCEANSIDE
8963231,2019,2019-11-04,3710,2019-10-03,1753,,4,6,DIVISION ST,CENTER AV,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,OCEANSIDE
6616319,2014,2016-01-15,3710,2014-08-16,1934,,6,6,RT 5,MISSION,Y,A,N,3,0,1,1,D,N,H,A,A,A,H,B,D,Y,Y,-,- ,0,1,0,0,1,OCEANSIDE
4868522,2010,2011-08-16,3710,2010-08-28,925,,6,6,PACIFIC ST,CROSSWAITHE ST,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,OCEANSIDE
9174563,2020,2021-01-06,3710,2020-10-04,1756,,7,6,SOUTH PACIFIC ST,CROSWAITHE ST,N,A,N,2,0,1,2,A,N,B,G,A,A,H,A,D,Y,,A,1,1,0,0,0,1,OCEANSIDE
8849223,2019,2019-05-02,3710,2019-03-26,823,9,2,6,S PACIFIC,CROSSWAITHE,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
5635140,2012,2013-09-06,3710,2012-05-08,1317,,2,6,WISCONSIN,S NEVADA,Y,A,N,3,0,1,2,A,N,B,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
6837513,2015,2015-03-18,3710,2015-02-13,1730,,5,6,STANLEY,SOUTH COAST HWY,N,A,N,3,0,1,2,A,N,D,G,A,A,H,B,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
8942165,2019,2019-10-17,3710,2019-09-14,935,,6,6,PACIFIC ST,WITHERBY ST,N,A,N,4,0,1,2,A,N,C,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,OCEANSIDE
6064029,2013,2014-02-10,3710,2013-03-10,1256,,7,6,SOUTH PACIFIC ST,WITHERBY ST,Y,A,N,2,0,1,1,B,N,H,I,A,A,H,A,D,Y,,L,4,1,0,0,0,1,OCEANSIDE
5200357,2011,2012-06-19,3710,2011-05-27,2026,,5,6,LANGFORD ST,LORETTA ST,Y,A,N,3,0,1,1,A,N,F,J,A,A,H,C,A,Y,Y,L,4,0,1,0,0,1,OCEANSIDE
8709601,2018,2018-10-12,3710,2018-06-11,1830,8,1,6,SOUTH COAST HWY,EUCALYPTUS ST,Y,A,N,4,0,1,2,A,F,H,G,A,A,H,A,D,Y,Y,A,1,0,0,1,0,1,OCEANSIDE
5796518,2012,2013-11-25,3710,2012-08-14,1018,,2,6,SOUTH PACIFIC ST,WITHERBY ST,N,A,N,2,0,1,1,A,N,E,J,A,A,D,A,A,Y,,L,4,1,0,0,0,1,OCEANSIDE
5734689,2012,2013-11-04,3711,2012-07-12,1230,,4,7,PACIFIC HWY,WITHERBY ST,N,A,N,3,0,1,2,A,N,C,G,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,SAN DIEGO
4812213,2010,2011-08-12,3710,2010-07-16,1737,,5,6,SOUTH PACIFIC ST,MORSE ST,N,A,N,3,0,1,2,A,N,H,E,A,A,H,A,D,Y,,D,22,0,1,0,0,1,OCEANSIDE
6616287,2014,2016-01-05,3710,2014-08-09,1629,,6,6,S PACIFIC,WITHERBY ST,N,B,N,4,0,1,2,A,F,B,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,OCEANSIDE
6653795,2014,2014-10-30,3710,2014-09-20,1315,,6,6,DIVISION ST,GRANT ST,Y,A,N,3,0,1,2,A,N,-,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
4407572,2009,2010-06-08,3710,2009-09-10,645,9,4,6,OCEANSIDE BL,TREMONT ST,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,OCEANSIDE
4907507,2010,2011-10-19,3710,2010-09-28,730,,2,6,MISSION AV,BROOKE ST,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
6417122,2014,2014-06-24,3710,2014-03-09,1630,,7,6,BUENA ST,SAN DIEGO ST,N,A,N,3,0,1,2,D,F,D,G,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,OCEANSIDE
8746550,2018,2019-01-11,3710,2018-06-11,1534,3710,1,6,MISSION AV,BROOKS ST,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
8085903,2016,2016-07-22,3710,2016-07-05,2234,,2,6,MISSION AV,BROOKS ST,N,A,N,3,0,1,2,A,N,D,G,A,A,H,C,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
8350230,2017,2017-04-21,3710,2017-04-06,1510,,4,6,SAN DIEGO ST,OLIVE ST,Y,A,N,4,0,1,2,A,M,G,B,A,A,H,A,D,Y,Y,-,,0,0,1,0,1,OCEANSIDE
8918719,2019,2019-08-22,3710,2019-05-15,1459,,3,6,BROOKS ST,MISSION AV,N,B,N,3,0,1,2,A,F,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
4135414,2009,2009-10-16,3710,2009-02-13,910,10,5,6,BUSH ST,HOLLY ST,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
5903209,2013,2014-01-21,3710,2013-01-06,1455,,7,6,SOUTH COAST HWY,OCEANSIDE BL,Y,B,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
8581056,2017,2018-03-23,3710,2017-11-17,2118,8,5,6,SOUTH COAST HWY,OCEANSIDE BL,Y,A,N,3,0,1,1,B,N,F,A,A,A,H,C,D,Y,Y,L,4,0,1,0,0,1,OCEANSIDE
9149396,2020,2020-10-20,3710,2020-08-29,1145,,6,6,SOUTH COAST HWY,OCEANSIDE BL,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,OCEANSIDE
4844728,2010,2011-07-18,3710,2010-07-25,1510,,7,6,SOUTH COAST HWY,OCEANSIDE BL,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
6416894,2014,2014-06-28,3710,2014-03-05,1430,,3,6,BUSH,HOLLY,N,A,N,4,0,1,2,A,F,G,B,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
4765046,2010,2011-06-09,3710,2010-06-11,1241,,5,6,S DITMAR ST,STANLEY ST,N,B,N,3,0,1,2,A,N,-,G,A,A,H,A,A,Y,,D,22,0,1,0,0,1,OCEANSIDE
5889012,2012,2013-12-30,3710,2012-10-25,1305,,4,6,SAN DIEGO ST,MISSION AV,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
6728454,2014,2015-01-15,3710,2014-11-22,2314,,6,6,S DITMAR,STANLEY  ST,N,A,N,3,0,1,2,A,N,C,E,A,A,H,C,D,Y,Y,L,4,0,1,0,0,1,OCEANSIDE
5262852,2011,2012-11-29,3710,2011-07-27,1610,,3,6,MISSION AV,SAN DIEGO ST,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
6433840,2014,2014-07-22,3710,2014-04-06,1746,,7,6,MINNESOTA,GARFIELD,Y,A,N,3,0,1,2,A,N,D,G,A,A,G,A,A,Y,,A,1,0,1,0,0,1,OCEANSIDE
5215793,2011,2012-11-20,3710,2011-07-17,940,,7,6,OCEANSIDE BL,COAST HWY,N,A,N,4,0,1,2,A,N,C,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
4406630,2009,2010-06-11,3710,2009-09-17,740,9,4,6,COAST HWY,GODFREY ST,Y,B,N,3,0,2,3,A,N,D,G,A,A,H,A,D,Y,,A,7,0,1,1,0,2,OCEANSIDE
6935183,2015,2015-07-14,3710,2015-06-12,1322,,5,6,OCEANSIDE BL,FREEMAN ST,Y,B,N,3,0,1,2,A,N,B,-,A,A,H,A,A,Y,,A,1,0,1,0,0,1,OCEANSIDE
8136997,2016,2016-10-10,3710,2016-09-10,1302,,6,6,OCEANSIDE BL,FREEMAN ST,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,0,1,0,1,OCEANSIDE
8486203,2017,2018-05-08,3710,2017-09-30,2138,9,6,6,SOUTH COAST HWY,GODFREY ST,N,A,N,3,0,1,2,A,N,H,G,A,A,H,C,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
6066166,2013,2014-02-19,3710,2013-04-06,1429,,6,6,HOLLY ST,MISSION AV,N,A,N,2,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,1,0,0,0,1,OCEANSIDE
4879687,2010,2011-10-04,3710,2010-09-12,1730,,7,6,COAST HWY,GODFREY,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,OCEANSIDE
5867131,2012,2013-12-19,3710,2012-10-27,810,,6,6,SOUTH PACIFIC ST,MORSE ST,Y,A,N,2,0,1,2,A,N,A,G,A,A,H,A,A,Y,,A,1,1,0,0,0,1,OCEANSIDE
5468182,2012,2013-06-20,3710,2012-01-04,805,,3,6,MORSE ST,SOUTH PACIFIC ST,N,A,N,2,0,1,2,A,N,A,G,A,A,H,A,A,Y,,L,4,1,0,0,0,1,OCEANSIDE
6149677,2013,2014-02-27,3710,2013-05-09,1110,,4,6,MISSION AV,HOLLY ST,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
4769025,2010,2011-06-09,3710,2010-06-12,1755,,6,6,DIVISION ST,BROOKS ST,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
6881400,2015,2015-04-22,3710,2015-03-23,1552,,1,6,BROOKS,DIVISION,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,0,1,0,1,OCEANSIDE
4665913,2010,2011-03-08,3710,2010-04-06,2045,,2,6,SOUTH COAST HWY,RAILROAD TRACKS,N,A,N,3,0,1,2,A,N,-,G,A,A,H,C,D,Y,,A,1,0,1,0,0,1,OCEANSIDE
5185876,2011,2012-07-09,3710,2011-05-04,915,,3,6,OCEANSIDE BL,MITCHELL ST,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
5270816,2011,2012-12-01,3710,2011-08-05,2340,,5,6,DIVISION ST,BROOKS ST,N,A,N,3,0,1,1,A,N,F,A,A,A,H,C,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
4990604,2011,2011-06-24,3710,2011-01-17,1623,,1,6,MISSION AV,BARNES ST,N,A,N,1,1,0,1,A,N,E,I,A,A,H,A,D,Y,Y,L,4,0,0,0,1,0,OCEANSIDE
4665873,2010,2011-03-08,3710,2010-04-04,1630,,7,6,MYERS ST,MORSE ST,Y,A,N,3,0,1,1,A,N,-,G,A,A,H,A,D,Y,Y,L,4,0,1,0,0,1,OCEANSIDE
6150045,2013,2014-03-19,3710,2013-07-18,940,,4,6,DITMAR ST,OCEANSIDE BL,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,0,1,0,1,OCEANSIDE
8491688,2017,2017-12-05,3710,2017-11-06,655,8,1,6,OCEANSIDE BL,DITMAR ST,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,A,Y,,A,1,0,0,1,0,1,OCEANSIDE
5808374,2012,2013-11-22,3710,2012-08-17,1450,,5,6,COAST HWY,GODFREY ST,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
5468194,2012,2013-06-20,3710,2012-01-08,1235,,7,6,SOUTH COAST HWY,OCEANSIDE BL,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,D,22,0,1,0,0,1,OCEANSIDE
7200040,2015,2017-05-01,3710,2015-10-22,703,,4,6,SOUTH COAST HWY,GODFREY ST,N,A,N,1,1,0,2,A,N,D,G,A,A,H,A,D,Y,,-,,0,0,0,1,0,OCEANSIDE
8132899,2016,2016-10-27,3710,2016-10-05,1435,,3,6,MISSION AV,BARNES ST,N,A,N,3,0,1,2,A,N,C,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
5151744,2011,2012-05-01,3710,2011-04-21,644,,4,6,ARCHER ST,MISSION AV,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
6787170,2015,2015-02-19,3710,2015-01-06,1805,,2,6,SOUTH COAST HWY,S COAST HWY 1500,-,A,N,3,0,1,2,A,N,A,G,A,A,H,C,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
4609014,2010,2010-11-23,3710,2010-02-05,1345,,5,6,COAST HWY,OCEANSIDE BL,N,B,N,4,0,1,3,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
6636985,2014,2014-10-06,3710,2014-08-31,1428,,7,6,SOUTH PACIFIC ST,S PACIFIC ST 1639,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,OCEANSIDE
8185048,2016,2016-12-15,3710,2016-11-28,917,,1,6,SOUTH PACIFIC ST,CASSIDY ST,N,A,N,3,0,1,1,D,N,F,A,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,OCEANSIDE
6229194,2013,2014-04-15,3710,2013-10-01,915,,2,6,SOUTH PACIFIC ST,CASSIDY ST,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
5270797,2011,2012-12-03,3710,2011-08-16,1126,,2,6,MORSE ST,SOUTH COAST HWY,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
4144127,2009,2009-10-31,3710,2009-03-03,1856,10,2,6,MISSION AV,CANYON DR,Y,A,N,3,0,1,2,D,F,H,G,A,A,H,C,A,Y,,-,- ,0,1,0,0,1,OCEANSIDE
4868518,2010,2011-08-16,3710,2010-08-21,800,,6,6,OCEANSIDE BL,VINE ST,Y,A,N,4,0,1,2,A,F,D,G,A,A,H,A,A,Y,,-,99,0,0,1,0,1,OCEANSIDE
4078972,2009,2009-09-17,3710,2009-01-12,1552,10,1,6,MISSION AV,CANYON RD,N,A,N,4,0,1,2,A,N,G,B,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
7080045,2015,2015-09-29,3710,2015-09-05,1730,,6,6,OCEANSIDE BL,VINE ST,N,A,N,3,0,1,2,D,F,H,A,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,OCEANSIDE
4870693,2010,2011-08-15,3710,2010-08-20,1025,,5,6,SOUTH PACIFIC ST,CASSIDY ST,N,A,N,3,0,1,2,C,N,C,G,A,A,H,A,A,Y,,-,- ,0,1,0,0,1,OCEANSIDE
4768600,2010,2011-06-21,3710,2010-06-26,930,,6,6,OCEANSIDE BL,VINE ST,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,OCEANSIDE
7048793,2015,2015-09-16,3710,2015-08-26,1445,,3,6,CASSIDY ST,BROADWAY ST,Y,A,N,3,0,1,1,D,N,H,A,A,A,A,A,A,Y,,-,- ,0,1,0,0,1,OCEANSIDE
5229253,2011,2012-10-15,3710,2011-06-14,1805,,2,6,CASSIDY ST,BROADWAY ST,N,B,N,3,0,1,1,A,N,F,A,A,A,H,A,D,Y,Y,L,4,0,1,0,0,1,OCEANSIDE
5402060,2011,2013-01-19,3710,2011-11-11,1525,,5,6,BROADWAY ST,CASSIDY,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,D,Y,,D,22,0,0,1,0,1,OCEANSIDE
5359034,2011,2013-01-10,3710,2011-10-08,1230,,6,6,WHALEY ST,SOUTH COAST HWY,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,OCEANSIDE
8591365,2017,2018-04-10,3710,2017-12-23,1505,9,6,6,MYERS ST,KELLY ST,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
8170537,2016,2016-11-17,3710,2016-10-24,730,,1,6,WILLOW AV,ACACIA AV,Y,C,N,3,0,1,2,A,N,B,G,A,B,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
4143828,2009,2009-10-05,3710,2009-02-13,510,11,5,6,MISSION AV,CAREY RD,N,A,N,4,0,1,2,A,N,D,G,A,A,H,C,D,Y,,A,1,0,0,1,0,0,OCEANSIDE
5738123,2012,2013-11-05,3710,2012-07-13,2219,,5,6,CASSIDY ST,SOUTH COAST HWY,N,A,N,3,0,1,2,A,N,A,G,A,A,H,C,D,Y,Y,L,4,0,1,0,0,1,OCEANSIDE
4381853,2009,2010-05-11,3710,2009-08-14,1530,9,5,6,CASSIDY ST,COAST HWY,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
6419018,2014,2014-06-30,3710,2014-02-19,920,,3,6,SOUTH COAST HWY,CASSIDY ST,Y,A,N,3,0,1,2,A,N,B,G,A,A,H,A,A,Y,,A,8,0,1,0,0,1,OCEANSIDE
8006652,2016,2016-04-05,3710,2016-03-15,2010,,2,6,POPLAR,HILLCREST,Y,A,N,3,0,1,2,D,F,H,G,A,A,H,C,D,Y,Y,-,- ,0,1,0,0,1,OCEANSIDE
4789783,2010,2011-06-10,3710,2010-06-15,1422,,2,6,CAREY RD,WILLOW DR,N,A,N,3,0,1,2,C,N,C,E,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,OCEANSIDE
4642621,2010,2010-12-07,3710,2010-02-11,710,,4,6,CAREY RD,MISSION AV,Y,A,N,3,0,1,2,A,N,H,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
6860757,2015,2016-04-15,3710,2015-02-27,1115,,5,6,OCEANSIDE BL,RT 5,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,A,Y,,A,1,0,0,1,0,1,OCEANSIDE
5045074,2011,2012-03-24,3706,2011-01-12,1500,ESPD,3,6,BROADWAY,VISTA,Y,A,N,4,0,1,1,B,N,F,I,A,A,H,A,A,Y,,L,4,0,0,1,0,1,ESCONDIDO
9174565,2020,2021-01-06,3710,2020-10-12,1341,,1,6,BROADWAY ST,VISTA WY,Y,A,N,2,0,1,2,A,N,B,G,A,A,H,A,D,Y,,L,4,1,0,0,0,1,OCEANSIDE
8073695,2016,2016-07-13,3710,2016-06-17,955,,5,6,OCEANSIDE BL,STATE TREE DR,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,OCEANSIDE
4652963,2010,2011-02-01,3710,2010-03-06,945,,6,6,SOUTH COAST HWY,VISTA WY,N,B,N,3,0,1,2,A,N,B,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,OCEANSIDE
8339128,2017,2017-12-28,3710,2017-03-15,1620,9,3,6,SOUTH COAST HWY,VISTA WY,Y,A,N,3,0,1,2,D,F,H,G,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,OCEANSIDE
8947380,2019,2019-10-07,3710,2019-05-13,1430,,1,6,CANYON DR,CAREY RD,Y,A,N,3,0,1,1,A,N,H,-,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
9103934,2020,2020-11-06,3710,2020-05-08,1230,,5,6,CANYON DR,CAREY RD,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,OCEANSIDE
5485914,2012,2013-06-24,3710,2012-01-10,1620,,2,6,MISSION AV,MESA AV,Y,A,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
6098078,2013,2014-02-14,3710,2013-04-18,1300,,4,6,OCEANSIDE DR,STATE TREE DR,N,A,N,3,0,1,2,A,M,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
5796513,2012,2013-11-25,3710,2012-08-14,1350,,2,6,VISTA WY,FREEMAN ST,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
7048737,2015,2015-09-16,3710,2015-08-16,1220,,7,6,SOUTH COAST HWY,EATON ST,N,A,N,3,0,1,2,D,F,D,G,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,OCEANSIDE
8452549,2017,2017-09-27,3710,2017-08-13,1747,9,7,6,VISTA WY,ALVARADO ST,Y,A,N,3,0,1,2,A,N,G,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,OCEANSIDE
6872239,2015,2016-04-07,3710,2015-02-16,1532,,1,6,COAST HWY,EATON,N,A,N,3,0,1,1,B,N,H,A,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
8104619,2016,2016-08-23,3710,2016-07-30,830,,6,6,SOUTH COAST HWY,EATON,Y,A,N,3,0,1,2,A,F,D,G,A,A,H,A,A,Y,,-,99,0,1,0,0,1,OCEANSIDE
8428396,2017,2017-08-17,3710,2017-07-31,1700,9,1,6,COAST HWY,EATON ST,Y,A,N,3,0,1,2,A,N,H,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,OCEANSIDE
4307870,2009,2010-04-01,3710,2009-07-04,2028,4,6,6,COAST HWY,EATON ST,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,C,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
5446583,2011,2013-02-02,3710,2011-12-27,955,,2,6,COAST HWY,EATON ST,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
8611811,2018,2018-04-27,3710,2018-03-13,515,3710,2,6,COAST HWY,EATON ST,N,B,N,4,0,1,2,A,F,H,G,A,B,H,B,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
8054395,2016,2016-06-20,3710,2016-05-03,1859,,2,6,OCEANSIDE,STATE TREE,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
